[0215/132652:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132752:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132752:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132756:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132757:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132757:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132757:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132802:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132802:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132803:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132807:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132812:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132817:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132818:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132818:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132818:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132818:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132818:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132818:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=308", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
[0215/132821:INFO:CONSOLE(22)] "maxExposableOverlayWidth()=881maxExposableOverlayHeight()=443", source: http://127.0.0.1:54321/_DRIVE_C_EVIRD_/Users/Melody/Desktop/COFD/COOKIE%20ANIMATION/CookieAnimationRevised/edge_includes/an.canvas.overlay.min.js (22)
